"Year","GEO","Character","Sex","Age","VALUE"
2018,"Manitoba","Full-time employment","Both sexes","15 to 24 years",55.6
2018,"Manitoba","Full-time employment","Both sexes","25 to 54 years",364.3
2018,"Manitoba","Full-time employment","Both sexes","55 years and over",103.8
2018,"Manitoba","Full-time employment","Males","15 years and over",304.8
2018,"Manitoba","Full-time employment","Males","15 to 24 years",33.3
2018,"Manitoba","Full-time employment","Males","25 to 54 years",207.1
2018,"Manitoba","Full-time employment","Males","55 years and over",64.4
2018,"Manitoba","Full-time employment","Females","15 years and over",218.9
2018,"Manitoba","Full-time employment","Females","15 to 24 years",22.3
2018,"Manitoba","Full-time employment","Females","25 to 54 years",157.2
2018,"Manitoba","Full-time employment","Females","55 years and over",39.4
2018,"Manitoba","Part-time employment","Both sexes","15 years and over",130.4
2018,"Manitoba","Part-time employment","Both sexes","15 to 24 years",46.6
2018,"Manitoba","Part-time employment","Both sexes","25 to 54 years",50.1
2018,"Manitoba","Part-time employment","Both sexes","55 years and over",33.7
2018,"Manitoba","Part-time employment","Males","15 years and over",44.4
2018,"Manitoba","Part-time employment","Males","15 to 24 years",19.4
2018,"Manitoba","Part-time employment","Males","25 to 54 years",12.5
2018,"Manitoba","Part-time employment","Males","55 years and over",12.5
2018,"Manitoba","Part-time employment","Females","15 years and over",86
2018,"Manitoba","Part-time employment","Females","15 to 24 years",27.2
2018,"Manitoba","Part-time employment","Females","25 to 54 years",37.6
2018,"Manitoba","Part-time employment","Females","55 years and over",21.2
2018,"Manitoba","Unemployment","Both sexes","15 years and over",41.2
2018,"Manitoba","Unemployment","Both sexes","15 to 24 years",12.5
2018,"Manitoba","Unemployment","Both sexes","25 to 54 years",22
2018,"Manitoba","Unemployment","Both sexes","55 years and over",6.7
2018,"Manitoba","Unemployment","Males","15 years and over",23.7
2018,"Manitoba","Unemployment","Males","15 to 24 years",7.4
2018,"Manitoba","Unemployment","Males","25 to 54 years",12
2018,"Manitoba","Unemployment","Males","55 years and over",4.3
2018,"Manitoba","Unemployment","Females","15 years and over",17.5
2018,"Manitoba","Unemployment","Females","15 to 24 years",5.1
2018,"Manitoba","Unemployment","Females","25 to 54 years",10
2018,"Manitoba","Unemployment","Females","55 years and over",2.4
2018,"Manitoba","Unemployment rate","Both sexes","15 years and over",5.9
2018,"Manitoba","Unemployment rate","Both sexes","15 to 24 years",10.9
2018,"Manitoba","Unemployment rate","Both sexes","25 to 54 years",5
2018,"Manitoba","Unemployment rate","Both sexes","55 years and over",4.6
2018,"Manitoba","Unemployment rate","Males","15 years and over",6.4
2018,"Manitoba","Unemployment rate","Males","15 to 24 years",12.3
2018,"Manitoba","Unemployment rate","Males","25 to 54 years",5.2
2018,"Manitoba","Unemployment rate","Males","55 years and over",5.3
2018,"Manitoba","Unemployment rate","Females","15 years and over",5.4
2018,"Manitoba","Unemployment rate","Females","15 to 24 years",9.3
2018,"Manitoba","Unemployment rate","Females","25 to 54 years",4.9
2018,"Manitoba","Unemployment rate","Females","55 years and over",3.8
2018,"Saskatchewan","Labour force","Both sexes","15 years and over",603.6
2018,"Saskatchewan","Labour force","Both sexes","15 to 24 years",87.5
2018,"Saskatchewan","Labour force","Both sexes","25 to 54 years",379.8
2018,"Saskatchewan","Labour force","Both sexes","55 years and over",136.3
2018,"Saskatchewan","Labour force","Males","15 years and over",326.1
2018,"Saskatchewan","Labour force","Males","15 to 24 years",46
2018,"Saskatchewan","Labour force","Males","25 to 54 years",203.3
2018,"Saskatchewan","Labour force","Males","55 years and over",76.8
2018,"Saskatchewan","Labour force","Females","15 years and over",277.4
2018,"Saskatchewan","Labour force","Females","15 to 24 years",41.4
2018,"Saskatchewan","Labour force","Females","25 to 54 years",176.6
2018,"Saskatchewan","Labour force","Females","55 years and over",59.4
2018,"Saskatchewan","Employment","Both sexes","15 years and over",566.5
2018,"Saskatchewan","Employment","Both sexes","15 to 24 years",77.1
2018,"Saskatchewan","Employment","Both sexes","25 to 54 years",359.4
2018,"Saskatchewan","Employment","Both sexes","55 years and over",130
2018,"Saskatchewan","Employment","Males","15 years and over",304.1
2018,"Saskatchewan","Employment","Males","15 to 24 years",39.3
2018,"Saskatchewan","Employment","Males","25 to 54 years",191.9
2018,"Saskatchewan","Employment","Males","55 years and over",72.9
2018,"Saskatchewan","Employment","Females","15 years and over",262.5
2018,"Saskatchewan","Employment","Females","15 to 24 years",37.8
2018,"Saskatchewan","Employment","Females","25 to 54 years",167.5
2018,"Saskatchewan","Employment","Females","55 years and over",57.1
2018,"Saskatchewan","Full-time employment","Both sexes","15 years and over",463
2018,"Saskatchewan","Full-time employment","Both sexes","15 to 24 years",43.5
2018,"Saskatchewan","Full-time employment","Both sexes","25 to 54 years",320.3
2018,"Saskatchewan","Full-time employment","Both sexes","55 years and over",99.3
2018,"Saskatchewan","Full-time employment","Males","15 years and over",269.3
2018,"Saskatchewan","Full-time employment","Males","15 to 24 years",25.3
2018,"Saskatchewan","Full-time employment","Males","25 to 54 years",183.3
2018,"Saskatchewan","Full-time employment","Males","55 years and over",60.7
2018,"Saskatchewan","Full-time employment","Females","15 years and over",193.7
2018,"Saskatchewan","Full-time employment","Females","15 to 24 years",18.2
2018,"Saskatchewan","Full-time employment","Females","25 to 54 years",137
2018,"Saskatchewan","Full-time employment","Females","55 years and over",38.5
2018,"Saskatchewan","Part-time employment","Both sexes","15 years and over",103.5
2018,"Saskatchewan","Part-time employment","Both sexes","15 to 24 years",33.6
2018,"Saskatchewan","Part-time employment","Both sexes","25 to 54 years",39.2
2018,"Saskatchewan","Part-time employment","Both sexes","55 years and over",30.7
2018,"Saskatchewan","Part-time employment","Males","15 years and over",34.8
2018,"Saskatchewan","Part-time employment","Males","15 to 24 years",14
2018,"Saskatchewan","Part-time employment","Males","25 to 54 years",8.6
2018,"Saskatchewan","Part-time employment","Males","55 years and over",12.2
2018,"Saskatchewan","Part-time employment","Females","15 years and over",68.7
2018,"Saskatchewan","Part-time employment","Females","15 to 24 years",19.6
2018,"Saskatchewan","Part-time employment","Females","25 to 54 years",30.5
2018,"Saskatchewan","Part-time employment","Females","55 years and over",18.6
2018,"Saskatchewan","Unemployment","Both sexes","15 years and over",37
2018,"Saskatchewan","Unemployment","Both sexes","15 to 24 years",10.4
2018,"Saskatchewan","Unemployment","Both sexes","25 to 54 years",20.4
2018,"Saskatchewan","Unemployment","Both sexes","55 years and over",6.3
2018,"Saskatchewan","Unemployment","Males","15 years and over",22.1
2018,"Saskatchewan","Unemployment","Males","15 to 24 years",6.8
2018,"Saskatchewan","Unemployment","Males","25 to 54 years",11.4
2018,"Saskatchewan","Unemployment","Males","55 years and over",3.9
2018,"Saskatchewan","Unemployment","Females","15 years and over",15
2018,"Saskatchewan","Unemployment","Females","15 to 24 years",3.6
2018,"Saskatchewan","Unemployment","Females","25 to 54 years",9
2018,"Saskatchewan","Unemployment","Females","55 years and over",2.4
2018,"Saskatchewan","Unemployment rate","Both sexes","15 years and over",6.1
2018,"Saskatchewan","Unemployment rate","Both sexes","15 to 24 years",11.9
2018,"Saskatchewan","Unemployment rate","Both sexes","25 to 54 years",5.4
2018,"Saskatchewan","Unemployment rate","Both sexes","55 years and over",4.6
2018,"Saskatchewan","Unemployment rate","Males","15 years and over",6.8
2018,"Saskatchewan","Unemployment rate","Males","15 to 24 years",14.8
2018,"Saskatchewan","Unemployment rate","Males","25 to 54 years",5.6
2018,"Saskatchewan","Unemployment rate","Males","55 years and over",5.1
2018,"Saskatchewan","Unemployment rate","Females","15 years and over",5.4
2018,"Saskatchewan","Unemployment rate","Females","15 to 24 years",8.7
2018,"Saskatchewan","Unemployment rate","Females","25 to 54 years",5.1
2018,"Saskatchewan","Unemployment rate","Females","55 years and over",4
2018,"Alberta","Labour force","Both sexes","15 years and over",2439.9
2018,"Alberta","Labour force","Both sexes","15 to 24 years",338
2018,"Alberta","Labour force","Both sexes","25 to 54 years",1626.6
2018,"Alberta","Labour force","Both sexes","55 years and over",475.3
2018,"Alberta","Labour force","Males","15 years and over",1316.8
2018,"Alberta","Labour force","Males","15 to 24 years",178.5
2018,"Alberta","Labour force","Males","25 to 54 years",871
2018,"Alberta","Labour force","Males","55 years and over",267.3
2018,"Alberta","Labour force","Females","15 years and over",1123
2018,"Alberta","Labour force","Females","15 to 24 years",159.5
2018,"Alberta","Labour force","Females","25 to 54 years",755.6
2018,"Alberta","Labour force","Females","55 years and over",208
2018,"Alberta","Employment","Both sexes","15 years and over",2280.1
2018,"Alberta","Employment","Both sexes","15 to 24 years",298.5
2018,"Alberta","Employment","Both sexes","25 to 54 years",1537.3
2018,"Alberta","Employment","Both sexes","55 years and over",444.3
2018,"Alberta","Employment","Males","15 years and over",1227.4
2018,"Alberta","Employment","Males","15 to 24 years",155
2018,"Alberta","Employment","Males","25 to 54 years",823.6
2018,"Alberta","Employment","Males","55 years and over",248.8
2018,"Alberta","Employment","Females","15 years and over",1052.7
2018,"Alberta","Employment","Females","15 to 24 years",143.5
2018,"Alberta","Employment","Females","25 to 54 years",713.7
2018,"Alberta","Employment","Females","55 years and over",195.5
2018,"Alberta","Full-time employment","Both sexes","15 years and over",1870.1
2018,"Alberta","Full-time employment","Both sexes","15 to 24 years",176.9
2018,"Alberta","Full-time employment","Both sexes","25 to 54 years",1347.9
2018,"Alberta","Full-time employment","Both sexes","55 years and over",345.3
2018,"Alberta","Full-time employment","Males","15 years and over",1097.3
2018,"Alberta","Full-time employment","Males","15 to 24 years",104.4
2018,"Alberta","Full-time employment","Males","25 to 54 years",781.7
2018,"Alberta","Full-time employment","Males","55 years and over",211.2
2018,"Alberta","Full-time employment","Females","15 years and over",772.8
2018,"Alberta","Full-time employment","Females","15 to 24 years",72.6
2018,"Alberta","Full-time employment","Females","25 to 54 years",566.2
2018,"Alberta","Full-time employment","Females","55 years and over",134.1
2018,"Alberta","Part-time employment","Both sexes","15 years and over",410
2018,"Alberta","Part-time employment","Both sexes","15 to 24 years",121.6
2018,"Alberta","Part-time employment","Both sexes","25 to 54 years",189.4
2018,"Alberta","Part-time employment","Both sexes","55 years and over",99
2018,"Alberta","Part-time employment","Males","15 years and over",130.1
2018,"Alberta","Part-time employment","Males","15 to 24 years",50.7
2018,"Alberta","Part-time employment","Males","25 to 54 years",41.8
2018,"Alberta","Part-time employment","Males","55 years and over",37.6
2018,"Alberta","Part-time employment","Females","15 years and over",279.8
2018,"Alberta","Part-time employment","Females","15 to 24 years",70.9
2018,"Alberta","Part-time employment","Females","25 to 54 years",147.5
2018,"Alberta","Part-time employment","Females","55 years and over",61.4
2018,"Alberta","Unemployment","Both sexes","15 years and over",159.7
2018,"Alberta","Unemployment","Both sexes","15 to 24 years",39.5
2018,"Alberta","Unemployment","Both sexes","25 to 54 years",89.3
2018,"Alberta","Unemployment","Both sexes","55 years and over",31
2018,"Alberta","Unemployment","Males","15 years and over",89.4
2018,"Alberta","Unemployment","Males","15 to 24 years",23.5
2018,"Alberta","Unemployment","Males","25 to 54 years",47.4
2018,"Alberta","Unemployment","Males","55 years and over",18.5
2018,"Alberta","Unemployment","Females","15 years and over",70.4
2018,"Alberta","Unemployment","Females","15 to 24 years",16
2018,"Alberta","Unemployment","Females","25 to 54 years",41.9
2018,"Alberta","Unemployment","Females","55 years and over",12.5
2018,"Alberta","Unemployment rate","Both sexes","15 years and over",6.5
2018,"Alberta","Unemployment rate","Both sexes","15 to 24 years",11.7
2018,"Alberta","Unemployment rate","Both sexes","25 to 54 years",5.5
2018,"Alberta","Unemployment rate","Both sexes","55 years and over",6.5
2018,"Alberta","Unemployment rate","Males","15 years and over",6.8
2018,"Alberta","Unemployment rate","Males","15 to 24 years",13.2
2018,"Alberta","Unemployment rate","Males","25 to 54 years",5.4
2018,"Alberta","Unemployment rate","Males","55 years and over",6.9
2018,"Alberta","Unemployment rate","Females","15 years and over",6.3
2018,"Alberta","Unemployment rate","Females","15 to 24 years",10
2018,"Alberta","Unemployment rate","Females","25 to 54 years",5.5
2018,"Alberta","Unemployment rate","Females","55 years and over",6
2018,"British Columbia","Labour force","Both sexes","15 years and over",2733.2
2018,"British Columbia","Labour force","Both sexes","15 to 24 years",393.5
2018,"British Columbia","Labour force","Both sexes","25 to 54 years",1740.1
2018,"British Columbia","Labour force","Both sexes","55 years and over",599.6
2018,"British Columbia","Labour force","Males","15 years and over",1427.1
2018,"British Columbia","Labour force","Males","15 to 24 years",199.6
